id,id_kabupaten_kota,kecamatan,deleted
4412,277,WOLOMEZE (RIUNG SELATAN),F
4413,273,LEPEMBUSU KELISOKE,F
4414,273,DETUKELI,F
4415,273,DETUSOKO,F
4416,279,MALAKA TIMUR,F
4417,279,LAMAKNEN,F
4418,276,MAGEPANDA,F
4419,279,KAKULUK MESAK,F
4420,279,RAIMANUK,F
4421,279,NANAET DUABESI,F
4422,289,WELAK,F
4423,278,MIOMAFFO BARAT,F
4424,276,MAPITARA,F
4425,273,ENDE,F
4426,270,NOEBEBA,F
4427,275,AMABI OEFETO TIMUR,F
4428,270,KUATNANA,F
4429,275,AMARASI TIMUR,F
4430,275,AMARASI BARAT,F
4431,285,ROTE TIMUR,F
4432,270,NUNKOLO,F
4433,270,AMANATUN UTARA,F
4434,275,AMABI OEFETO,F
4435,279,ATAMBUA SELATAN,F
4436,275,AMFOANG SELATAN,F
4437,270,FATUMNASI,F
4438,270,NOEBANA,F
4439,278,INSANA UTARA,F
4440,275,AMFOANG BARAT LAUT,F
4441,270,NUNBENA,F
4442,287,SATAR MESE,F
4443,282,LAMBOYA BARAT,F
4444,276,KEWAPANTE,F
4445,277,BAJAWA UTARA,F
4446,289,SANO NGGOANG,F
4447,289,NDOSO,F
4448,276,ALOK,F
4449,284,WULA WAIJELU,F
4450,278,NOEMUTI TIMUR,F
4451,284,RINDI,F
4452,271,ILE MANDIRI,F
4453,272,ALOR BARAT DAYA,F
4454,284,KANATANG,F
4455,284,KOTA WAINGAPU,F
4456,284,NGADU NGALA,F
4457,273,KOTABARU,F
4458,284,MAHU,F
4459,278,BIKOMI NILULAT,F
4460,270,AMANUBAN BARAT,F
4461,276,ALOK BARAT,F
4462,276,WAIBLAMA,F
4463,277,INERIE,F
4464,281,WEWEWA BARAT,F
4465,284,HAHARU,F
4466,281,KOTA TAMBOLAKA,F
4467,284,PANDAWAI,F
4468,281,KODI BALAGHAR,F
4469,284,NGGAHA ORIANGU,F
4470,272,PUREMAN,F
4471,272,ALOR SELATAN,F
4472,275,FATULEU BARAT,F
4473,282,KOTA WAIKABUBAK,F
4474,284,PAHUNGA LODU,F
4475,272,MATARU,F
4476,284,KAHAUNGUWETI (KAHAUNGU ETI),F
4477,284,KAMBERA,F
4478,284,PABERIWAI,F
4479,284,MATAWAI LAPPAU (LA PAWU),F
4480,278,BIBOKI MOENLEU,F
4481,273,ENDE TIMUR,F
4482,273,NDONA,F
4483,275,KELAPA LIMA,F
4484,274,KEO TENGAH,F
4485,273,ENDE TENGAH,F
4486,276,PALUE,F
4487,275,AMFOANG TIMUR,F
4488,270,KUALIN,F
4489,278,BIKOMI SELATAN,F
4490,276,DORENG,F
4491,273,KELIMUTU,F
4492,284,KATALA HAMU LINGU,F
4493,278,BIBOKI ANLEU,F
4494,276,KOTING,F
4495,271,SOLOR TIMUR,F
4496,284,KAMBATA MAPAMBUHANG,F
4497,284,PINUPAHAR (PIRAPAHAR),F
4498,284,UMALULU,F
4499,278,INSANA TENGAH,F
4500,274,AESESA SELATAN,F
4501,287,REOK BARAT,F
4502,272,LEMBUR,F
4503,276,PAGA,F
4504,285,ROTE TENGAH,F
4505,281,WEWEWA UTARA,F
4506,276,NELLE (MAUMEREI),F
4507,270,SANTIAN,F
4508,272,PULAU PURA,F
4509,275,KUPANG TENGAH,F
4510,273,ENDE SELATAN,F
4511,278,MUTIS,F
4512,273,WOLOJITA,F
4513,275,FATULEU TENGAH,F
4514,278,BIBOKI TAN PAH,F
4515,278,BIBOKI SELATAN,F
4516,290,SEBANGKI,F
4517,291,MANIS MATA,F
4518,291,JELAI HULU,F
4519,291,AIR UPAS,F
4520,291,KENDAWANGAN,F
4521,292,KETUNGAU HILIR,F
4522,293,KUBU,F
4523,294,PONTIANAK SELATAN,F
4524,291,SANDAI,F
4525,295,TELUK BATANG,F
4526,290,NGABANG,F
4527,294,SADANIANG,F
4528,293,BATU AMPAR,F
4529,290,SOMPAK,F
4530,290,MERANTI,F
4531,292,BINJAI HULU,F
4532,296,TERIAK,F
4533,290,SENGAH TEMILA,F
4534,290,JELIMPO,F
4535,292,SINTANG,F
4536,290,KUALA BEHE,F
4537,290,MENYUKE,F
4538,294,ANJONGAN,F
4539,290,MEMPAWAH HULU,F
4540,294,MEMPAWAH TIMUR,F
4541,293,SEI / SUNGAI RAYA,F
4542,292,KETUNGAU TENGAH,F
4543,296,CAPKALA,F
4544,297,PUTUSSIBAU UTARA,F
4545,298,TANGARAN,F
4546,293,TELUK / TELOK PAKEDAI,F
4547,291,TUMBANG TITI,F
4548,296,SAMALANTAN,F
4549,297,BADAU,F
4550,299,SINGKAWANG TIMUR,F
4551,300,TOBA,F
4552,297,KALIS,F
4553,300,BONTI,F
4554,297,EMPANANG,F
4555,298,JAWAI,F
4556,297,BUNUT HULU,F
4557,300,MELIAU,F
4558,301,BELIMBING,F
4559,298,SUBAH,F
4560,292,TEMPUNAK,F
4561,300,TAYAN HILIR,F
4562,300,SEKAYAM,F
4563,291,SIMPANG HULU,F
4564,300,JANGKANG,F
4565,302,BELITANG HULU,F
4566,292,SUNGAI TEBELIAN,F
4567,296,SANGGAU LEDO,F
4568,294,PONTIANAK TENGGARA,F
4569,292,SEPAUK,F
4570,296,BENGKAYANG,F
4571,292,KELAM PERMAI,F
4572,294,PONTIANAK TIMUR,F
4573,291,BENUA KAYONG,F
4574,291,MARAU,F
4575,297,EMBALOH HULU,F
4576,291,SUNGAI LAUR,F
4577,292,SERAWAI (NANGA SERAWAI),F
4578,292,DEDAI,F
4579,301,NANGA PINOH,F
4580,297,SILAT HILIR,F
4581,301,TANAH PINOH,F
4582,301,MENUKUNG,F
4583,297,SEBERUANG,F
4584,295,SIMPANG HILIR,F
4585,291,SIMPANG DUA,F
4586,291,HULU SUNGAI,F
4587,294,PONTIANAK UTARA,F
4588,298,TEBAS,F
4589,302,NANGA MAHAP,F
4590,291,NANGA TAYAP,F
4591,301,PINOH SELATAN,F
4592,290,MANDOR,F
4593,292,KETUNGAU HULU,F
4594,300,KAPUAS (SANGGAU KAPUAS),F
4595,297,EMBALOH HILIR,F
4596,296,LUMAR,F
4597,297,SILAT HULU,F
4598,302,BELITANG,F
4599,301,BELIMBING HULU,F
4600,301,ELLA HILIR,F
4601,295,SUKADANA,F
4602,293,SEI / SUNGAI AMBAWANG,F
4603,296,SELUAS,F
4604,290,MENJALIN,F
4605,296,TUJUH BELAS,F
4606,290,AIR BESAR,F
4607,298,SELAKAU,F
4608,294,TOHO,F
4609,297,SELIMBAU,F
4610,300,TAYAN HULU,F
4611,300,BEDUAI (BEDUWAI),F
4612,296,MONTERADO,F
4613,297,PUTUSSIBAU SELATAN,F
4614,291,SUNGAI MELAYU RAYAK,F
4615,297,HULU GURUNG,F
4616,298,SAJAD,F
4617,298,TELUK KERAMAT,F
4618,301,SAYAN,F
4619,295,KEPULAUAN KARIMATA,F
4620,293,TERENTANG,F
4621,297,BIKA,F
4622,293,RASAU JAYA,F
4623,302,SEKADAU HILIR,F
4624,297,JONGKONG (JENGKONG),F
4625,302,SEKADAU HULU,F
4626,297,BOYAN TANJUNG,F
4627,297,PENGKADAN (BATU DATU),F
4628,298,SELAKAU TIMUR,F
4629,294,SEI / SUNGAI KUNYIT,F
4630,299,SINGKAWANG TENGAH,F
4631,291,SINGKUP,F
4632,301,TANAH PINOH BARAT,F
4633,292,KAYAN HILIR,F
4634,300,BALAI,F
4635,292,KAYAN HULU,F
4636,292,AMBALAU,F
4637,297,BUNUT HILIR,F
4638,296,SUTI SEMARANG,F
4639,298,TEKARANG,F
4640,296,SUNGAI BETUNG,F
4641,298,SAMBAS,F
4642,294,PONTIANAK KOTA,F
4643,296,LEDO,F
4644,300,PARINDU,F
4645,295,SEPONTI,F
4646,295,PULAU MAYA (PULAU MAYA KARIMATA),F
4647,302,BELITANG HILIR,F
4648,300,NOYAN,F
4649,300,MUKOK,F
4650,301,PINOH UTARA,F
4651,300,ENTIKONG,F
4652,297,SEMITAU,F
4653,298,GALING,F
4654,290,BANYUKE HULU,F
4655,301,SOKAN,F
4656,296,JAGOI BABANG,F
4657,296,LEMBAH BAWANG,F
4658,291,MATAN HILIR SELATAN,F
4659,298,PEMANGKAT,F
4660,294,SEI / SUNGAI PINYUH,F
4661,298,JAWAI SELATAN,F
4662,293,SEI / SUNGAI KAKAP,F
4663,297,SUHAID,F
4664,294,SIANTAN,F
4665,291,DELTA PAWAN,F
4666,298,SAJINGAN BESAR,F
4667,298,PALOH,F
4668,297,PURING KENCANA,F
4669,296,SUNGAI RAYA KEPULAUAN,F
4670,300,KEMBAYAN,F
4671,297,MENTEBAH,F
4672,293,KUALA MANDOR-B,F
4673,291,MATAN HILIR UTARA,F
4674,294,MEMPAWAH HILIR,F
4675,299,SINGKAWANG BARAT,F
4676,297,BATANG LUPAR,F
4677,291,PEMAHAN,F
4678,296,SIDING,F
4679,302,NANGA TAMAN,F
4680,291,MUARA PAWAN,F
4681,299,SINGKAWANG UTARA,F
4682,294,PONTIANAK BARAT,F
4683,299,SINGKAWANG SELATAN,F
4684,298,SALATIGA,F
4685,294,SEGEDONG,F
4686,298,SEJANGKUNG,F
4687,298,SEBAWI,F
4688,298,SEMPARUK,F
4689,296,SUNGAI RAYA,F
4690,303,TELAGA ANTANG,F
4691,304,BALAI RIAM,F
4692,304,PERMATA KECUBUNG,F
4693,305,PANGKALAN BANTENG,F
4694,306,DUSUN TENGAH,F
4695,306,PATANGKEP TUTUI,F
4696,306,AWANG,F
4697,306,DUSUN TIMUR,F
4698,307,KAPUAS BARAT,F
4699,307,KAPUAS TIMUR,F
4700,307,PULAU PETAK,F
4701,308,KAHAYAN HILIR,F
4702,309,BULIK,F
4703,307,TIMPAH,F
4704,310,DANAU SELULUK,F
4705,311,KAMIPANG,F
4706,310,SERUYAN TENGAH,F
4707,303,BAAMANG,F
4708,303,MENTAYA HULU,F
4709,312,KARAU KUALA,F
4710,303,PULAU HANAUT,F
4711,305,KOTAWARINGIN LAMA,F
4712,308,MALIKU,F
4713,303,MENTAYA HILIR UTARA,F
4714,306,BENUA LIMA,F
4715,308,KAHAYAN KUALA,F
4716,310,HANAU,F
4717,313,MURUNG,F
4718,308,KAHAYAN TENGAH,F
4719,303,PARENGGEAN,F
4720,303,KOTA BESI,F
4721,307,KAPUAS TENGAH,F
4722,309,LAMANDAU,F
4723,311,KATINGAN KUALA,F
4724,307,KAPUAS HILIR,F
4725,307,PASAK TALAWANG,F
4726,306,PAJU EPAT,F
4727,314,GUNUNG TIMANG,F
4728,307,BATAGUH,F
4729,306,PEMATANG KARAU,F
4730,307,TAMBAN CATUR,F
4731,310,SERUYAN RAYA,F
4732,311,TEWANG SANGGALANG GARING (SANGALANG),F
4733,310,SERUYAN HILIR TIMUR,F
4734,315,MANUHING,F
4735,312,DUSUN UTARA,F
4736,306,PAKU,F
4737,316,BUKIT BATU,F
4738,310,DANAU SEMBULUH,F
4739,311,KATINGAN HILIR,F
4740,314,GUNUNG PUREI,F
4741,303,MENTAWA BARU (KETAPANG),F
4742,307,KAPUAS KUALA,F
4743,313,PERMATA INTAN,F
4744,307,KAPUAS HULU,F
4745,305,ARUT SELATAN,F
4746,312,DUSUN SELATAN,F
4747,312,GUNUNG BINTANG AWAI,F
4748,306,RAREN BATUAH,F
4749,307,BASARANG,F
4750,303,TELUK SAMPIT,F
4751,303,MENTAYA HILIR SELATAN,F
4752,312,DUSUN HILIR,F
4753,309,MENTHOBI RAYA,F
4754,311,PETAK MALAI,F
4755,311,KATINGAN TENGAH,F
4756,311,KATINGAN HULU,F
4757,305,KUMAI,F
4758,313,LAUNG TUHUP,F
4759,309,SEMATU JAYA,F
4760,313,SUMBER BARITO,F
4761,310,BATU AMPAR,F
4762,313,SUNGAI BABUAT,F
4763,315,TEWAH,F
4764,311,MARIKIT,F
4765,315,RUNGAN HULU,F
4766,309,BATANGKAWA,F
4767,315,KAHAYAN HULU UTARA,F
4768,313,BARITO TUHUP RAYA,F
4769,309,BULIK TIMUR,F
4770,303,SERANAU,F
4771,310,SERUYAN HILIR,F
4772,308,BANAMA TINGANG,F
4773,309,BELANTIKAN RAYA,F
4774,308,PANDIH BATU,F
4775,313,TANAH SIANG,F
4776,307,KAPUAS MURUNG,F
4777,314,TEWEH TIMUR,F
4778,314,LAHEI BARAT,F
4779,314,LAHEI,F
4780,307,DADAHUP,F
4781,315,RUNGAN,F
4782,316,SEBANGAU,F
4783,314,TEWEH TENGAH,F
4784,303,ANTANG KALANG,F
4785,314,TEWEH SELATAN,F
4786,303,TELAWANG,F
4787,307,MANTANGAI,F
4788,303,CEMPAGA HULU,F
4789,303,TUALAN HULU,F
4790,316,RAKUMPIT,F
4791,316,JEKAN RAYA,F
4792,315,MIRI MANASA,F
4793,311,PULAU MALAN,F
4794,310,SERUYAN HULU,F
4795,303,CEMPAGA,F
4796,315,MIHING RAYA,F
4797,313,TANAH SIANG SELATAN,F
4798,311,SANAMAN MANTIKEI (SENAMANG MANTIKEI),F
4799,306,KARUSEN JANANG,F
4800,305,ARUT UTARA,F
4801,314,TEWEH BARU,F
4802,308,JABIREN RAYA,F
4803,311,TASIK PAYAWAN,F
4804,315,RUNGAN BARAT,F
4805,315,KURUN,F
4806,307,MANDAU TALAWANG,F
4807,305,PANGKALAN LADA,F
4808,313,UUT MURUNG,F
4809,314,MONTALLAT (MONTALAT),F
4810,311,MENDAWAI,F
4811,315,DAMANG BATU,F
4812,304,SUKAMARA,F
4813,304,JELAI,F
4814,309,DELANG,F
4815,316,PAHANDUT,F
4816,303,BUKIT SANTUEI,F
4817,315,SEPANG (SEPANG SIMIN),F
4818,315,MANUHING RAYA,F
4819,308,SEBANGAU KUALA,F
4820,313,SERIBU RIAM,F
4821,307,SELAT,F
4822,311,BUKIT RAYA,F
4823,312,JENAMAS,F
4824,310,SULING TAMBUN,F
4825,304,PANTAI LUNCI,F
4826,317,BINUANG,F
4827,318,KARANG INTAN,F
4828,318,SEI / SUNGAI TABUK,F
4829,319,LIMPASU,F
4830,320,TANJUNG,F
4831,319,BATANG ALAI TIMUR,F
4832,321,AMUNTAI UTARA,F
4833,322,TEBING TINGGI,F
4834,318,MARTAPURA TIMUR,F
4835,323,SATUI,F
4836,318,SIMPANG EMPAT,F
4837,324,BANJARMASIN UTARA,F
4838,319,HANTAKAN,F
4839,318,PENGARON,F
4840,325,PULAU LAUT SELATAN,F
4841,319,BATU BENAWA,F
4842,318,ALUH-ALUH,F
4843,326,JORONG,F
4844,327,KANDANGAN,F
4845,321,PAMINGGIR,F
4846,322,AWAYAN,F
4847,326,BATU AMPAR,F
4848,326,PELAIHARI,F
4849,327,TELAGA LANGSAT,F
4850,327,SIMPUR,F
4851,320,KELUA (KLUA),F
4852,328,ANJIR PASAR,F
4853,319,HARUYAN,F
4854,317,TAPIN TENGAH,F
4855,319,BATANG ALAI SELATAN,F
4856,327,ANGKINANG,F
4857,318,PERAMASAN,F
4858,323,ANGSANA,F
4859,322,HALONG,F
4860,323,KUSAN HULU,F
4861,328,ANJIR MUARA,F
4862,328,MARABAHAN,F
4863,324,BANJARMASIN TENGAH,F
4864,328,MANDASTANA,F
4865,318,MARTAPURA BARAT,F
4866,317,TAPIN UTARA,F
4867,321,AMUNTAI TENGAH,F
4868,323,KUSAN HILIR,F
4869,318,ARANIO,F
4870,320,BINTANG ARA,F
4871,317,HATUNGUN,F
4872,327,SUNGAI RAYA,F
4873,328,KURIPAN,F
4874,318,ASTAMBUL,F
4875,319,BATANG ALAI UTARA,F
4876,319,BARABAI,F
4877,317,LOKPAIKAT,F
4878,328,WANARAYA,F
4879,322,PARINGIN,F
4880,321,BABIRIK,F
4881,318,BERUNTUNG BARU,F
4882,328,CERBON,F
4883,327,DAHA BARAT,F
4884,328,BARAMBAI,F
4885,327,KALUMPANG (KELUMPANG),F
4886,328,BAKUMPAI,F
4887,328,JEJANGKIT,F
4888,325,PULAU LAUT UTARA,F
4889,321,AMUNTAI SELATAN,F
4890,326,BAJUIN,F
4891,317,BAKARANGAN,F
4892,325,PAMUKAN UTARA,F
4893,322,BATU MANDI,F
4894,325,PULAU SEBUKU,F
4895,317,PIANI,F
4896,318,SAMBUNG MAKMUR,F
4897,328,BELAWANG,F
4898,328,TABUKAN,F
4899,325,PULAU LAUT TANJUNG SELAYAR,F
4900,318,TATAH MAKMUR,F
4901,329,CEMPAKA,F
4902,319,LABUAN AMAS SELATAN,F
4903,325,KELUMPANG HULU,F
4904,320,BANUA LAWAS,F
4905,321,BANJANG,F
4906,327,DAHA SELATAN,F
4907,325,SAMPANAHAN,F
4908,319,PANDAWAN,F
4909,321,SUNGAI TABUKAN,F
4910,319,LABUAN AMAS UTARA,F
4911,317,BUNGUR,F
4912,326,BATI-BATI,F
4913,318,GAMBUT,F
4914,321,SUNGAI PANDAN,F
4915,320,TANTA,F
4916,317,CANDI LARAS SELATAN,F
4917,323,SIMPANG EMPAT,F
4918,321,DANAU PANGGANG,F
4919,318,MATARAMAN,F
4920,322,PARINGIN SELATAN,F
4921,327,DAHA UTARA,F
4922,324,BANJARMASIN SELATAN,F
4923,324,BANJARMASIN BARAT,F
4924,322,JUAI,F
4925,326,PANYIPATAN,F
4926,317,CANDI LARAS UTARA,F
4927,325,KELUMPANG BARAT,F
4928,326,TAKISUNG,F
4929,327,PADANG BATUNG,F
4930,322,LAMPIHONG,F
4931,323,SUNGAI LOBAN,F
4932,325,PULAU LAUT TIMUR,F
4933,325,PAMUKAN BARAT,F
4934,323,KARANG BINTANG,F
4935,323,BATULICIN,F
4936,326,KURAU,F
4937,321,HAUR GADING,F
4938,328,ALALAK,F
4939,318,KERTAK HANYAR,F
4940,318,SEI / SUNGAI PINANG,F
4941,320,MURUNG PUDAK,F
4942,324,BANJARMASIN TIMUR,F
4943,328,TABUNGANEN,F
4944,320,UPAU,F
4945,318,MARTAPURA KOTA,F
4946,326,TAMBANG ULANG,F
4947,320,MUARA UYA,F
4948,320,HARUAI,F
4949,326,KINTAP,F
4950,323,MANTEWE,F
4951,325,SUNGAI DURIAN,F
4952,325,KELUMPANG SELATAN,F
4953,326,BUMI MAKMUR,F
4954,325,HAMPANG,F
4955,317,TAPIN SELATAN,F
4956,328,TAMBAN,F
4957,328,RANTAU BADAUH,F
4958,320,JARO,F
4959,325,PULAU LAUT BARAT,F
4960,325,KELUMPANG TENGAH,F
4961,323,KURANJI,F
4962,329,LANDASAN ULIN,F
4963,329,BANJAR BARU SELATAN,F
4964,325,PAMUKAN SELATAN,F
4965,320,PUGAAN,F
4966,327,LOKSADO,F
4967,320,MUARA HARUS,F
4968,328,MEKAR SARI,F
4969,317,SALAM BABARIS,F
4970,325,PULAU LAUT KEPULAUAN,F
4971,329,BANJAR BARU UTARA,F
4972,325,PULAU SEMBILAN,F
4973,329,LIANG ANGGANG,F
4974,325,KELUMPANG HILIR,F
4975,318,TELAGA BAUNTUNG,F
4976,325,KELUMPANG UTARA,F
4977,325,PULAU LAUT TENGAH,F
4978,330,MANOR BULATIN (MOOK MANAAR BULATN),F
4979,331,SAMARINDA ULU,F
4980,332,KUARO,F
4981,333,SAMBOJA (SEMBOJA),F
4982,334,BATU PUTIH,F
4983,330,LONG IRAM,F
4984,330,BENTIAN BESAR,F
4985,333,ANGGANA,F
4986,335,WARU,F
4987,336,BONTANG UTARA,F
4988,335,SEPAKU,F
4989,330,BARONG TONGKOK,F
4990,332,LONG IKIS,F
4991,330,NYUATAN,F
4992,337,KARANGAN,F
4993,335,BABULU,F
4994,333,MUARA BADAK,F
4995,332,BATU ENGAU,F
4996,330,PENYINGGAHAN,F
4997,333,LOA JANAN,F
4998,331,SUNGAI PINANG,F
4999,337,KALIORANG,F
5000,333,TENGGARONG SEBERANG,F
5001,330,LINGGANG BIGUNG,F
5002,331,PALARAN,F
5003,331,SAMARINDA SEBERANG,F
5004,333,TENGGARONG,F
5005,338,BALIKPAPAN BARAT,F
5006,330,LONG BAGUN,F
5007,338,BALIKPAPAN UTARA,F
5008,337,MUARA BENGKAL,F
5009,332,MUARA KOMAM,F
5010,332,BATU SOPANG,F
5011,337,BATU AMPAR,F
5012,334,GUNUNG TABUR,F
5013,333,MUARA MUNTAI,F
5014,334,SAMBALIUNG,F
5015,330,JEMPANG,F
5016,332,PASIR BELENGKONG,F
5017,336,BONTANG BARAT,F
5018,333,SEBULU,F
5019,330,MUARA LAWA,F
5020,337,MUARA WAHAU,F
5021,330,SILUQ NGURAI,F
5022,332,LONG KALI,F
5023,337,SANGKULIRANG,F
5024,333,KOTA BANGUN,F
5025,333,MUARA KAMAN,F
5026,330,DAMAI,F
5027,336,BONTANG SELATAN,F
5028,334,BIATAN,F
5029,334,BIDUK-BIDUK,F
5030,333,TABANG,F
5031,332,MUARA SAMU,F
5032,331,SAMARINDA KOTA,F
5033,334,TANJUNG REDEB,F
5034,330,BONGAN,F
5035,333,KEMBANG JANGGUT,F
5036,334,SEGAH,F
5037,337,KAUBUN,F
5038,335,PENAJAM,F
5039,334,TALISAYAN,F
5040,333,MARANG KAYU,F
5041,334,TABALAR,F
5042,338,BALIKPAPAN SELATAN,F
5043,338,BALIKPAPAN KOTA,F
5044,337,TELUK PANDAN,F
5045,330,LAHAM,F
5046,330,MUARA PAHU,F
5047,330,LONG HUBUNG,F
5048,330,LONG PAHANGAI,F
5049,333,MUARA JAWA,F
5050,330,MELAK,F
5051,333,MUARA WIS,F
5052,337,MUARA ANCALONG,F
5053,338,BALIKPAPAN TENGAH,F
5054,331,LOA JANAN ILIR,F
5055,332,TANAH GROGOT,F
5056,333,SANGA-SANGA,F
5057,330,TERING,F
5058,333,LOA KULU,F
5059,337,TELEN,F
5060,333,KENOHAN,F
5061,331,SUNGAI KUNJANG,F
5062,334,DERAWAN (PULAU DERAWAN),F
5063,337,RANTAU PULUNG,F
5064,332,TANJUNG HARAPAN,F
5065,337,BENGALON,F
5066,337,KONGBENG,F
5067,334,TELUK BAYUR,F
5068,338,BALIKPAPAN TIMUR,F
5069,331,SAMARINDA UTARA,F
5070,334,KELAY,F
5071,330,LONG APARI,F
5072,337,BUSANG,F
5073,331,SAMBUTAN,F
5074,337,SANDARAN,F
5075,334,MARATUA,F
5076,337,LONG MESANGAT (MESENGAT),F
5077,331,SAMARINDA ILIR,F
5078,337,SANGATTA SELATAN,F
5079,337,SANGATTA UTARA,F
5080,330,SEKOLAQ DARAT,F
5081,339,SUNGAI BOH,F
5082,340,SEBATIK TENGAH,F
5083,341,SEKATAK,F
5084,341,TANJUNG PALAS,F
5085,340,SEBUKU,F
5086,339,BAHAU HULU,F
5087,341,TANJUNG SELOR,F
5088,341,TANJUNG PALAS UTARA,F
5089,340,SEMBAKUNG,F
5090,340,KRAYAN SELATAN,F
5091,340,KRAYAN,F
5092,342,SESAYAP HILIR,F
5093,340,SEBATIK,F
5094,340,SEBATIK BARAT,F
5095,339,MALINAU SELATAN HILIR,F
5096,339,MALINAU KOTA,F
5097,340,LUMBIS OGONG,F
5098,342,BETAYAU,F
5099,339,MALINAU UTARA,F
5100,339,MALINAU SELATAN,F
5101,341,TANJUNG PALAS TIMUR,F
5102,340,NUNUKAN,F
5103,340,TULIN ONSOI,F
5104,340,SEBATIK TIMUR,F
5105,340,LUMBIS,F
5106,339,KAYAN HILIR,F
5107,342,SESAYAP,F
5108,343,TARAKAN TIMUR,F
5109,339,MALINAU SELATAN HULU,F
5110,339,MENTARANG,F
5111,343,TARAKAN UTARA,F
5112,343,TARAKAN TENGAH,F
5113,343,TARAKAN BARAT,F
5114,339,MALINAU BARAT,F
5115,339,PUJUNGAN,F
5116,340,SEBATIK UTARA,F
5117,341,PESO,F
5118,339,KAYAN SELATAN,F
5119,341,PESO HILIR / ILIR,F
5120,341,TANJUNG PALAS BARAT,F
5121,339,MENTARANG HULU,F
5122,339,KAYAN HULU,F
5123,339,SUNGAI TUBU,F
5124,340,NUNUKAN SELATAN,F
5125,341,PULAU BUNYU,F
5126,341,TANJUNG PALAS TENGAH,F
5127,340,SEI MENGGARIS,F
5128,342,TANA LIA (TANAH LIA),F
5129,344,LOLAYAN,F
5130,345,PINOLOSIAN TENGAH,F
5131,346,SINONSAYANG,F
5132,347,AERTEMBAGA (BITUNG TIMUR),F
5133,348,MANDOLANG,F
5134,349,TABUKAN SELATAN TENGAH,F
5135,350,LIKUPANG BARAT,F
5136,350,AIRMADIDI,F
5137,351,DAMAO (DAMAU),F
5138,349,TAHUNA BARAT,F
5139,352,SIAU TIMUR,F
5140,351,RAINIS,F
5141,351,KALONGAN,F
5142,353,BUNAKEN KEPULAUAN,F
5143,344,BOLAANG TIMUR,F
5144,351,MELONGUANE,F
5145,351,ESSANG SELATAN,F
5146,344,DUMOGA TIMUR,F
5147,351,TAMPAN AMMA,F
5148,348,LANGOWAN TIMUR,F
5149,354,SANGKUB,F
5150,348,LANGOWAN BARAT,F
5151,351,GEMEH,F
5152,347,RANOWULU (BITUNG UTARA),F
5153,349,TAHUNA,F
5154,352,TAGULANDANG,F
5155,346,TATAPAAN,F
5156,348,LEMBEAN TIMUR,F
5157,348,LANGOWAN SELATAN,F
5158,355,NUANGAN,F
5159,351,BEO UTARA,F
5160,344,SANGTOMBOLANG,F
5161,355,MODAYAG,F
5162,353,MALALAYANG,F
5163,349,TABUKAN UTARA,F
5164,353,BUNAKEN,F
5165,349,MANGANITU,F
5166,345,BOLAANG UKI,F
5167,349,TAMAKO,F
5168,351,SALIBABU,F
5169,352,SIAU TIMUR SELATAN,F
5170,356,TOULUAAN SELATAN,F
5171,344,BOLAANG,F
5172,355,MODAYAG BARAT,F
5173,353,TIKALA,F
5174,351,BEO,F
5175,356,RATATOTOK,F
5176,349,TABUKAN SELATAN TENGGARA,F
5177,354,PINOGALUMAN,F
5178,350,LIKUPANG SELATAN,F
5179,352,SIAU BARAT UTARA,F
5180,347,LEMBEH UTARA,F
5181,349,TAHUNA TIMUR,F
5182,354,BINTAUNA,F
5183,345,POSIGADAN,F
5184,347,LEMBEH SELATAN (BITUNG SELATAN),F
5185,352,TAGULANDANG SELATAN,F
5186,349,MANGANITU SELATAN,F
5187,344,LOLAK,F
5188,352,SIAU BARAT SELATAN,F
5189,349,TABUKAN SELATAN,F
5190,352,TAGULANDANG UTARA,F
5191,356,BELANG,F
5192,353,MAPANGET,F
5193,356,PUSOMAEN,F
5194,352,SIAU TENGAH,F
5195,346,RANOYAPO,F
5196,356,TOMBATU,F
5197,357,KOTAMOBAGU UTARA,F
5198,354,KAIDIPANG,F
5199,344,BILALANG,F
5200,354,BOLANG ITANG TIMUR,F
5201,344,PASSI BARAT,F
5202,349,TABUKAN TENGAH,F
5203,347,MAESA,F
5204,346,AMURANG,F
5205,353,TUMINITING,F
5206,346,MAESAAN,F
5207,354,BOLANG ITANG BARAT,F
5208,344,DUMOGA TENGGARA,F
5209,348,TOMBARIRI,F
5210,351,MELONGUANE TIMUR,F
5211,346,TENGA,F
5212,352,BIARO,F
5213,350,WORI,F
5214,355,KOTABUNAN,F
5215,349,NUSA TABUKAN,F
5216,348,KAKAS BARAT,F
5217,351,ESSANG,F
5218,351,KABARUAN,F
5219,352,SIAU BARAT,F
5220,344,DUMOGA,F
5221,353,WENANG,F
5222,353,WANEA,F
5223,357,KOTAMOBAGU SELATAN,F
5224,349,TATOARENG,F
5225,351,NANUSA,F
5226,351,PULUTAN,F
5227,345,PINOLOSIAN TIMUR,F
5228,353,PAAL DUA,F
5229,350,DIMEMBE,F
5230,355,TUTUYAN,F
5231,344,DUMOGA BARAT,F
5232,344,DUMOGA UTARA,F
5233,350,LIKUPANG TIMUR,F
5234,346,AMURANG BARAT,F
5235,348,ERIS,F
5236,356,TOMBATU TIMUR,F
5237,347,GIRIAN,F
5238,357,KOTAMOBAGU BARAT,F
5239,344,POIGAR,F
