id,id_kecamatan,kelurahan_desa,kode_pos,deleted
97,65,ALUE DRIEN LS,24352,F
98,13,ALUE DRIEN,24452,F
99,66,ALUE DUA BAKARAN BATE,24415,F
100,67,ALUE DUA MUKA O,24454,F
101,67,ALUE DUA MUKA S,24454,F
102,68,ALUE DUA PAYA GAJAH,24453,F
103,69,ALUE DUA,24394,F
104,66,ALUE DUA,24415,F
105,70,ALUE DUA,24357,F
106,46,ALUE DUA,24453,F
107,51,ALUE EMPEUK,23682,F
108,71,ALUE ENTOK,24386,F
109,6,ALUE EUMPOK,24382,F
110,13,ALUE GADENG DUA,24452,F
111,13,ALUE GADENG SATU,24452,F
112,13,ALUE GADENG,24452,F
113,62,ALUE GADENG,24455,F
114,72,ALUE GAJAH,23656,F
115,73,ALUE GAJAH,23671,F
116,44,ALUE GAJAH,23661,F
117,74,ALUE GAMPONG,24385,F
118,75,ALUE GANDAI,24262,F
119,35,ALUE GEUDONG,24392,F
120,46,ALUE GEUNTENG,24453,F
121,47,ALUE GEUTAH,23662,F
122,76,ALUE GINTONG,23951,F
123,77,ALUE GLUMPANG BA,24261,F
124,78,ALUE GLUMPANG SBL.K,24261,F
125,79,ALUE GRO,23656,F
126,80,ALUE GUNTO,24381,F
127,53,ALUE GUREP,24453,F
128,81,ALUE IE ITAM,24457,F
129,45,ALUE IE ITAM,24454,F
130,82,ALUE IE MAMEH,23661,F
131,81,ALUE IE MIRAH,24457,F
132,57,ALUE IE MIRAH,24385,F
133,83,ALUE IE MIRAH,24458,F
134,84,ALUE IE MIRAH,24394,F
135,85,ALUE IE PUTEH,24471,F
136,35,ALUE IE TAREK,24392,F
137,78,ALUE IET,24261,F
138,86,ALUE IGEUEH,24263,F
139,6,ALUE ITAM BAROH,24382,F
140,6,ALUE ITAM REUDEUP,24382,F
141,87,ALUE ITAM,24458,F
142,35,ALUE JAMBOK,24392,F
143,47,ALUE JAMPAK,23662,F
144,88,ALUE JANG,23653,F
145,89,ALUE JANGAT,24455,F
146,90,ALUE JEUREUJAK (JERJAK),23767,F
147,73,ALUE KAMBUK / KAMBUEK,23671,F
148,91,ALUE KAUL / KAOL,24452,F
149,74,ALUE KEUJRUEN,24385,F
150,92,ALUE KEUMANG,23681,F
151,93,ALUE KEUMIKI,24187,F
152,94,ALUE KEUMUNENG,23682,F
153,78,ALUE KEUPULA (KUPULA),24261,F
154,95,ALUE KEUREUNYAI,24376,F
155,35,ALUE KEUTAPANG,24392,F
156,10,ALUE KEUTAPANG,24188,F
157,75,ALUE KEUTAPANG,24262,F
158,43,ALUE KIRAN,24393,F
159,69,ALUE KRAK KAYEE,24394,F
160,78,ALUE KRUEB,24261,F
161,88,ALUE KRUENG,23653,F
162,91,ALUE KUMBA,24452,F
163,96,ALUE KUMBANG A,24454,F
164,96,ALUE KUMBANG M,24454,F
165,5,ALUE KUTA,24261,F
166,51,ALUE KUYUEN,23682,F
167,47,ALUE KUYUN,23662,F
168,44,ALUE LABUE,23661,F
169,97,ALUE LADA,24152,F
170,98,ALUE LAMSABA,24263,F
171,65,ALUE LEUHOB,24352,F
172,99,ALUE LEUHOB,24251,F
173,94,ALUE LEUHOB,23682,F
174,100,ALUE LHEE,23681,F
175,40,ALUE LHOK,23652,F
176,96,ALUE LHOK,24454,F
177,100,ALUE LHOK,23681,F
178,101,ALUE LIM,24375,F
179,8,ALUE LIMENG,24251,F
180,29,ALUE MAJRON,24373,F
181,102,ALUE MANGGOTA (ALUM ANGGOTA),23764,F
182,103,ALUE MANGKI,24356,F
183,10,ALUE ME,24188,F
184,104,ALUE MERBAU,24411,F
185,6,ALUE MEUDEM (MUDEM),24382,F
186,51,ALUE MEUGANDA,23682,F
187,34,ALUE MEURAKSA  /  MEURASA,23653,F
188,42,ALUE MEUTUAH,23754,F
189,105,ALUE MIE,23657,F
190,55,ALUE MULIENG,24458,F
191,106,ALUE NAGA,23116,F
192,57,ALUE NGOM,24385,F
193,68,ALUE NIBONG,24453,F
194,13,ALUE NYAMUK,24452,F
195,100,ALUE ON,23681,F
196,107,ALUE PADEE,23766,F
197,57,ALUE PANAH,24385,F
198,32,ALUE PANDE,23653,F
199,74,ALUE PANGKAT,24385,F
200,52,ALUE PANYANG,23654,F
201,84,ALUE PAPEUN,24394,F
202,81,ALUE PATONG,24457,F
203,94,ALUE PERMAN,23682,F
204,100,ALUE PEUDEUNG,23681,F
205,90,ALUE PEUNAWA,23767,F
206,77,ALUE PEUNO,24261,F
207,73,ALUE PEUSAJA,23671,F
208,104,ALUE PINEUNG TIMUE,24411,F
209,104,ALUE PINEUNG,24411,F
210,107,ALUE PISANG,23766,F
211,88,ALUE PUNTI,23653,F
212,91,ALUE PUNTI,24452,F
213,108,ALUE RAMBE,24371,F
214,35,ALUE RAMBONG,24392,F
215,68,ALUE RAMBONG,24453,F
216,47,ALUE RAMBOT,23662,F
217,109,ALUE RAMBOT,23764,F
218,110,ALUE RAMBOT,23762,F
219,87,ALUE RANGAN,24458,F
220,47,ALUE RAYA,23662,F
221,32,ALUE RAYA,23653,F
222,111,ALUE RAYA,23391,F
223,91,ALUE RAYA,24452,F
224,112,ALUE RAYA,23652,F
225,113,ALUE RAYEUK,23657,F
226,111,ALUE REUYEUENG (RIYEUNG),23391,F
227,58,ALUE RIMEI,24386,F
228,76,ALUE RINDANG,23951,F
229,10,ALUE SANE,24188,F
230,13,ALUE SENTANG,24452,F
231,85,ALUE SENTANG,24471,F
232,44,ALUE SEPENG (SEUPEUNG),23661,F
233,35,ALUE SERDANG,24392,F
234,91,ALUE SEULEUMAK,24452,F
235,65,ALUE SEUMAMBU,24352,F
236,51,ALUE SEURALEN,23682,F
237,98,ALUE SEUTUI,24263,F
238,75,ALUE SIJUEK,24262,F
239,74,ALUE SIJUEK,24385,F
240,52,ALUE SIKAYA,23654,F
241,44,ALUE SIRON,23661,F
242,114,ALUE SIWAH SERDANG,24456,F
243,115,ALUE SIWAH,24454,F
244,39,ALUE SUNDAK,23652,F
245,52,ALUE SUNDAK,23654,F
246,109,ALUE SUNGAI PINANG,23764,F
247,100,ALUE TAMPAK,23681,F
248,13,ALUE TEH,24452,F
249,32,ALUE TEUNGOH,23653,F
250,116,ALUE THO,23654,F
251,71,ALUE THO,24386,F
252,53,ALUE THO,24453,F
253,56,ALUE THO,23671,F
254,91,ALUE TUWI,24452,F
255,46,ALUE UDEP,24453,F
256,77,ALUE UDEUNG,24261,F
257,3,ALUE UNOU / UNOE,24251,F
258,47,ALUE WAKI,23662,F
259,1,ALUE,24184,F
260,117,ALUE,23362,F
261,9,ALUE,24151,F
262,118,ALUE,24165,F
263,28,ALUKH BAKHU,24673,F
264,119,ALUKH NANGKE,24661,F
265,18,ALUR ALIM,24473,F
266,28,ALUR BANING,24673,F
267,120,ALUR BAUNG,24476,F
268,120,ALUR BEMBAN,24476,F
269,121,ALUR BUJOK,23774,F
270,122,ALUR BULUH (KUTA BULUH),24671,F
271,123,ALUR CUCUR,24474,F
272,124,ALUR DUA MAS,23773,F
273,125,ALUR JAMBU,24478,F
274,126,ALUR KEUJRUN,23772,F
275,119,ALUR LANGSAT,24661,F
276,62,ALUR LHOK,24455,F
277,120,ALUR LHOK,24476,F
278,127,ALUR LINCI,24784,F
279,62,ALUR LUDIN I (SATU,24455,F
280,62,ALUR LUDIN II (DUA),24455,F
281,123,ALUR MANIS,24474,F
282,128,ALUR MAS,23771,F
283,62,ALUR MERBO,24455,F
284,129,ALUR NUNANG (MUNANG),24472,F
285,19,ALUR PINANG,23752,F
286,120,ALUR SELALAS,24476,F
287,130,ALUR SELEBU,24477,F
288,19,ALUR SIMERAH,23752,F
289,131,ALUR TANI I,24478,F
290,131,ALUR TANI II,24478,F
291,132,ALUS ALUS,23891,F
292,133,AMABAAN,23892,F
293,17,AMAITENG MULIA,23891,F
294,122,AMALIAH,24671,F
295,134,AMARABU,23894,F
296,17,AMERIA BAHAGIA,23891,F
297,135,AMOR,24582,F
298,136,AMPA KOLAK,24654,F
299,137,AMPERA,24671,F
300,138,AMUT MESJID,24183,F
301,132,ANA AO,23891,F
302,22,ANAK REJE,24653,F
303,139,ANEUK BATEE,23361,F
304,139,ANEUK GALONG BARO,23361,F
305,139,ANEUK GALONG TITI,23361,F
306,140,ANEUK GLEE,23363,F
307,141,ANEUK LAOT,23514,F
308,142,ANGAN,23373,F
309,143,ANGKEO,23892,F
310,41,ANKIENG BARAT,24264,F
311,144,ANOI ITAM,23524,F
312,145,ANTARA,24563,F
313,146,ANTONG,23681,F
314,147,APHA,23761,F
315,80,ARA (MEUNASAH ARA),24381,F
316,6,ARA AB (MEUNASAH ARA),24382,F
317,148,ARA BUNGKOK,24163,F
318,75,ARA BUNGONG,24262,F
319,55,ARA KUNDO,24458,F
320,70,ARA LIPEH,24357,F
321,65,ARA LKOKSUKON SELATAN,24352,F
322,58,ARA TONTON MONCRANG,24386,F
323,1,ARA,24184,F
324,149,ARA,24182,F
325,19,ARAFAH,23752,F
326,13,ARAMIYAH,24452,F
327,125,ARAS SEMBILAN,24478,F
328,149,ARON ASAN KUMBANG,24182,F
329,52,ARON BAROH,23654,F
330,12,ARON BEUNOT,24161,F
331,71,ARON GLUMPANG VII,24386,F
332,149,ARON KUTA BARO,24182,F
333,71,ARON PIRAK,24386,F
334,52,ARON TUNONG,23654,F
335,97,ARON,24152,F
336,150,ARON,23372,F
337,42,ARON / ARUN TUNGGAI,23754,F
338,35,ARONGAN LISE,24392,F
339,6,ARONGAN LT,24382,F
340,39,ARONGAN,23652,F
341,72,ARONGAN,23656,F
342,151,ARONGAN,23661,F
343,99,ARONGAN,24251,F
344,152,ARUL BADAK,24561,F
345,153,ARUL CINCIN,24553,F
346,154,ARUL DURIN,24461,F
347,155,ARUL GADING,24562,F
348,153,ARUL GADING,24553,F
349,156,ARUL GELE,24562,F
350,145,ARUL ITEM,24563,F
351,156,ARUL KUMER BARAT,24562,F
352,156,ARUL KUMER SELATAN,24562,F
353,156,ARUL KUMER TIMUR,24562,F
354,156,ARUL KUMER,24562,F
355,157,ARUL LATONG,24561,F
356,158,ARUL PERTIK,24562,F
357,159,ARUL PINANG,24461,F
358,156,ARUL PUTIH,24562,F
359,156,ARUL RELEM,24562,F
360,149,ARUSAN,24182,F
361,160,ASAM PEUTEK,24416,F
362,77,ASAN BIDEUN,24261,F
363,101,ASAN KAREUNG,24375,F
364,58,ASAN KRUENG KREH,24386,F
365,10,ASAN KUMBANG,24188,F
366,161,ASAN NICAH,24165,F
367,45,ASAN RAMPAK,24454,F
368,49,ASAN SEULEUMAK,24386,F
369,114,ASAN TANJONG,24456,F
370,118,ASAN TUMPEUDENG,24165,F
371,149,ASAN,24182,F
372,162,ASANTOLA,24791,F
373,163,ASIR-ASIR ASIA,24512,F
374,163,ASIR-ASIR,24513,F
375,109,ASOE NANGGROE (ASO NANGGRO),23764,F
376,64,ASOI NANGGRO,23234,F
377,157,ATANG JUNGKET,24561,F
378,20,ATEUK ANGGOK,23371,F
379,164,ATEUK BLANG ASAN,23371,F
380,164,ATEUK CUT,23371,F
381,165,ATEUK DEAH TANOH,23244,F
382,165,ATEUK JAWO,23245,F
383,164,ATEUK LAM PUOT,23371,F
384,164,ATEUK LAM URA,23371,F
385,164,ATEUK LAMPHANG,23371,F
386,20,ATEUK LUENG IE,23371,F
387,164,ATEUK MON PANAH,23371,F
388,165,ATEUK MUNJENG,23244,F
389,165,ATEUK PAHLAWAN,23241,F
390,166,ATEUK PAYA,23353,F
391,76,ATEUK,23951,F
392,117,ATONG,23362,F
393,167,ATU GAJAH REJE GURU,24552,F
394,168,ATU GOGOP,24568,F
395,15,ATU KAPUR,24654,F
396,169,ATU LINTANG,24563,F
397,170,ATU PAYUNG,24571,F
398,158,ATU SINGKIH,24562,F
399,167,ATU TULU,24552,F
400,171,AUNAN SEPAKAT,24652,F
401,172,AUR PEULUMAT,23758,F
402,78,AWE GEUTAH PAYA,24261,F
403,78,AWE GEUTAH,24261,F
404,143,AWE KECIL,23892,F
405,143,AWE SEUBAL,23892,F
406,97,AWEE,24152,F
407,173,AWEE,23917,F
408,76,AYON,23951,F
409,174,AYU ARA,24582,F
410,7,BABAH BULOH,24377,F
411,32,BABAH CEUPAN,23653,F
412,72,BABAH DUA,23656,F
413,105,BABAH DUA,23657,F
414,44,BABAH DUA,23661,F
415,6,BABAH GEUDUBANG,24382,F
416,113,BABAH IE,23657,F
417,92,BABAH ISEUNG,23681,F
418,149,BABAH JURONG,24182,F
419,150,BABAH JURONG,23372,F
420,175,BABAH JURONG,24356,F
421,148,BABAH JURONG,24163,F
422,146,BABAH KRUENG MANGGIE,23681,F
423,92,BABAH KRUENG TEKLEP,23681,F
424,10,BABAH KRUENG,24188,F
425,176,BABAH KRUENG,23672,F
426,113,BABAH KRUENG,23657,F
427,53,BABAH KRUENG,24453,F
428,7,BABAH KRUENG,24377,F
429,108,BABAH LUENG,24371,F
430,92,BABAH LUENG,23681,F
431,177,BABAH LUENG,23662,F
432,100,BABAH MEULABOH,23681,F
433,79,BABAH NIPAH,23656,F
434,44,BABAH ROT,23661,F
435,178,BABAH SUAK,23672,F
436,175,BABAH SUAK,24356,F
437,125,BABO,24478,F
438,133,BABUL MAKMUR,23892,F
439,35,BABUSSALAM,24392,F
440,179,BABUSSALAM,24581,F
441,180,BABUSSALAM,23891,F
442,14,BACANG,24655,F
443,5,BADA BARAT,24261,F
444,5,BADA TIMUR,24261,F
445,20,BADA,23371,F
446,181,BADAK,24653,F
447,182,BADAR INDAH,24652,F
448,183,BADAR,24786,F
449,132,BADEGONG,23891,F
450,139,BAET LAMPUOT,23361,F
451,139,BAET MESJID,23361,F
452,139,BAET MEUSUGO,23361,F
453,184,BAET,23373,F
454,62,BAGOK PANAH I,24455,F
455,62,BAGOK PANAH II,24455,F
456,62,BAGOK PANAH III,24455,F
457,62,BAGOK PANAH IV,24455,F
458,185,BAH,24562,F
459,116,BAHAGIA,23654,F
460,186,BAHAGIA,24651,F
461,102,BAHARU,23764,F
462,187,BAHARU,23765,F
463,188,BAHGIE BENTONA,24582,F
464,167,BAHGIE,24552,F
465,76,BAK AGHU,23951,F
466,150,BAK BULOH,23372,F
467,117,BAK CIRIH,23362,F
468,117,BAK DILIB,23362,F
469,113,BAK PAOH,23657,F
470,76,BAK SEUTUI,23951,F
471,189,BAK SUKON,23363,F
472,52,BAKAT,23654,F
473,147,BAKAU HULU,23761,F
474,20,BAKOY,23371,F
475,60,BALAI,24472,F
476,19,BALAI,23752,F
477,179,BALE ATU,24581,F
478,163,BALE ATU,24512,F
479,190,BALE BUSU,24173,F
480,174,BALE MUSARA,24582,F
481,170,BALE NOSAR,24571,F
482,174,BALE PURNAMA,24582,F
483,179,BALE REDELONG,24581,F
484,33,BALE UJONG RIMBA,24173,F
485,93,BALE ULIM,24187,F
486,29,BALE,24373,F
487,190,BALEE BARO KEUMANGAN,24173,F
488,191,BALEE BAROH BLUEK,24171,F
489,191,BALEE BAROH GAPUI,24171,F
490,68,BALEE BUYA,24453,F
491,192,BALEE DAKA,24263,F
492,193,BALEE GANTUNG,24183,F
493,194,BALEE KUYUN,24261,F
494,175,BALEE ME,24356,F
495,3,BALEE PANAH,24251,F
496,195,BALEE RESTONG,24172,F
497,1,BALEE,24184,F
498,138,BALEE,24183,F
499,196,BALEE,23615,F
500,12,BALEE,24161,F
501,195,BALEE,24172,F
502,99,BALEE,24251,F
503,168,BALIK,24568,F
504,197,BALING KARANG,24476,F
505,144,BALOHAN,23525,F
506,101,BALOY,24375,F
507,198,BALUE KULU,24164,F
508,198,BALUE TANOH,24164,F
509,122,BAMBEL BARU,24671,F
510,137,BAMBEL GABUNGAN,24671,F
511,137,BAMBEL,24671,F
512,170,BAMIL NOSAR,24571,F
513,120,BANAI,24476,F
514,199,BANDA MASEM,24351,F
515,81,BANDAR BARO,24457,F
516,60,BANDAR BARU,24472,F
517,200,BANDAR BARU,23126,F
518,201,BANDAR BARU,24581,F
519,60,BANDAR KHALIFAH,24472,F
520,131,BANDAR KHALIFAH,24478,F
521,202,BANDAR LAMPAHAN,24553,F
522,197,BANDAR MAHLIGAI,24476,F
523,131,BANDAR SETIA,24478,F
524,189,BANDASAFA,23363,F
525,68,BANDRONG,24453,F
526,85,BANDUNG JAYA,24471,F
527,203,BANGKA JAYA,24354,F
528,68,BANGKA RIMUNG,24453,F
529,204,BANGKEH,24167,F
530,205,BANGUN SARI,24782,F
531,56,BANTAN,23671,F
532,96,BANTAYAN BARAT,24454,F
533,67,BANTAYAN TIMU,24454,F
534,69,BANTAYAN,24394,F
535,114,BANTAYAN,24456,F
536,86,BANTAYAN,24263,F
537,43,BANTAYAN,24393,F
538,55,BANTAYAN,24458,F
539,164,BANTEE LINTEUNG,23371,F
540,206,BARAT DAYA,23772,F
541,5,BARAT LANYAN,24261,F
542,207,BARAT PAYA ITEK,24372,F
543,149,BARAT,24182,F
544,187,BARAT,23765,F
545,207,BARE BLANG,24372,F
546,33,BARIEH,24173,F
547,198,BARIEH,24164,F
548,189,BARIH LHOK,23363,F
549,190,BARO BARAT YAMAN,24173,F
550,191,BARO BLUEK,24171,F
551,191,BARO GAPUI,24171,F
552,191,BARO JRUEK,24171,F
553,29,BARO KULAM GAJAH,24373,F
554,146,BARO PAYA,23681,F
555,33,BARO UJONG RIMBA,24173,F
556,190,BARO YAMAN,24173,F
557,71,BARO,24386,F
558,12,BARO,24161,F
559,208,BAROH BLANG MEE,23354,F
560,29,BAROH BLANG RIMUENG,24373,F
561,114,BAROH BUGENG,24456,F
562,1,BAROH COT,24184,F
563,208,BAROH GENTEUT,23354,F
564,148,BAROH ILOT,24163,F
565,208,BAROH KRUENG KALA,23354,F
566,207,BAROH KUTA BATEE,24372,F
567,1,BAROH LANCOK,24184,F
568,160,BAROH LANGSA LAMA,24416,F
569,1,BAROH MUSA,24184,F
570,33,BAROH UJONG RIMBA,24173,F
571,209,BAROH,24152,F
572,9,BAROH,24151,F
573,109,BARU,23764,F
574,19,BARU,23752,F
575,173,BARUEH,23911,F
576,125,BATANG ARA,24478,F
577,160,BATE PUTEH,24411,F
578,70,BATEE DABAI,24357,F
579,41,BATEE ILIEK,24264,F
580,76,BATEE LHEE,23951,F
581,210,BATEE MEUCANANG,23757,F
582,32,BATEE MEUTUDONG,23653,F
583,3,BATEE RAYA,24251,F
584,141,BATEE SHOK,23517,F
585,8,BATEE TIMOH,24251,F
586,19,BATEE TUNGGAI,23752,F
587,211,BATEE,24153,F
588,9,BATEE,24151,F
589,34,BATEE-ROO,23653,F
590,212,BATIN BANDAR JAYA,24582,F
591,179,BATIN WIH PONGAS,24581,F
592,213,BATOH,23245,F
593,125,BATU BEDULANG,24478,F
594,214,BATU HAMPARAN,24661,F
595,16,BATU ITAM,23711,F
596,100,BATU JAYA,23681,F
597,182,BATU MBERONG,24652,F
598,27,BATU MBULAN ASLI,24651,F
599,27,BATU MBULAN I,24651,F
600,27,BATU MBULAN II,24651,F
601,27,BATU MBULAN SEPAKAT,24651,F
602,215,BATU PHAT BARAT,24352,F
603,215,BATU PHAT TIMUR,24352,F
604,133,BATU RAGI,23892,F
605,44,BATU RAJA,23661,F
606,132,BATU RALANG,23891,F
607,216,BATU SUMBANG,24458,F
608,65,BATU XII,24352,F
609,2,BATU-BATU,23891,F
610,27,BATUM BLN BARU,24651,F
611,217,BAWAN,24782,F
612,91,BAYEUN (GAMPONG BAYEUN),24452,F
613,13,BAYEUN,24452,F
614,74,BAYI,24385,F
615,9,BAYU TEUBENG,24151,F
616,218,BAYU,23352,F
617,108,BAYU,24371,F
618,77,BAYU,24261,F
619,76,BAYU,23951,F
620,167,BEBESEN,24552,F
621,22,BENER BARU,24653,F
622,212,BENER KELIPAH SELATAN,24582,F
623,212,BENER KELIPAH UTARA,24582,F
624,212,BENER LUKUP II,24582,F
625,171,BENER MEPAPAH,24652,F
626,153,BENER MERIAH,24553,F
627,201,BENER MULIE,24581,F
628,174,BENER PEPANYI,24582,F
629,219,BENER,24655,F
630,125,BENGKELANG,24478,F
631,149,BENTAYAN,24182,F
632,85,BENTENG ANYER,24471,F
633,13,BENTENG,24452,F
634,220,BENTENG,24112,F
635,123,BENUA RAJA,24474,F
636,219,BERANANG,24655,F
637,221,BERANDANG,24671,F
638,188,BERANUN TELEDEN,24582,F
639,152,BERAWANG BARO,24561,F
640,222,BERAWANG DEWAL,24563,F
641,155,BERAWANG GADING,24562,F
642,92,BERDIKARI,23681,F
643,185,BERGANG,24562,F
644,223,BERHUT,24656,F
645,224,BERIRING NARU,24651,F
646,129,BESAR,24472,F
647,173,BEUNG,23917,F
648,59,BEUNGGA,24166,F
649,50,BEUNOT (MEUNASAH BEUNOT),24376,F
650,29,BEUNOT (MEUNASAH BEUNOT),24373,F
651,142,BEURABUNG,23373,F
652,58,BEURACAN RATA,24386,F
653,21,BEURADEUN,23351,F
654,71,BEURANCAN PIRAK,24386,F
655,65,BEURANDANG ASAN,24352,F
656,65,BEURANDANG DAYAH,24352,F
657,65,BEURANDANG KRUENG,24352,F
658,114,BEURANDANG,24456,F
659,46,BEURANDANG,24453,F
660,29,BEURANDANG,24373,F
661,1,BEURANDEH,24184,F
662,225,BEURANDEH,23381,F
663,150,BEURANGONG,23372,F
664,10,BEURASAN,24188,F
665,40,BEURAWANG,23652,F
666,8,BEURAWANG,24251,F
667,226,BEURAWANG,24186,F
668,144,BEURAWANG,23527,F
669,200,BEURAWE,23124,F
670,191,BEUREUDEUP,24171,F
671,33,BEUREUEH II,24173,F
672,100,BEUREUGANG,23681,F
673,209,BEUREULEUNG,24152,F
674,76,BEUREUNUT,23951,F
675,227,BEURINGEN (BERINGIN),24186,F
676,207,BEURINGEN,24372,F
677,228,BEURINGEN,24374,F
678,6,BEURINGIN LB (MEUNASAH BEURINGEN),24382,F
679,71,BEURINGIN,24386,F
680,54,BEURINGIN,24453,F
681,54,BEUSA BAROH,24453,F
682,68,BEUSA MEURANOE,24453,F
683,54,BEUSA SEBERANG,24453,F
684,198,BEUTONG PERLAK,24164,F
685,198,BEUTONG POCUT,24164,F
686,124,BEUTONG,23773,F
687,172,BEUTONG,23758,F
688,170,BEWANG,24571,F
689,164,BHA ULEE TUTU,23371,F
690,46,BHOM LAMA,24453,F
691,137,BIAK MULI BAKHU,24671,F
692,137,BIAK MULI PANTAI RAJA,24671,F
693,137,BIAK MULI SEJAHTERA,24671,F
694,137,BIAK MULI,24671,F
695,84,BIARA BARAT,24394,F
696,84,BIARA TIMUR,24394,F
697,93,BIDOK,24187,F
698,9,BIE,24151,F
699,29,BIE,24373,F
700,157,BIES BARU,24561,F
701,157,BIES MULIE,24561,F
702,157,BIES PENENTANAN,24561,F
703,58,BILI BARO,24386,F
704,138,BILI,24183,F
705,229,BILUI / BILUY,23352,F
706,183,BINANGA,24786,F
707,20,BINEEH BLANG,23371,F
708,11,BINEH KRUENG,23763,F
709,18,BINJAI,24473,F
710,50,BINJEE,24376,F
711,4,BINTAH,24458,F
712,88,BINTAH,23653,F
713,23,BINTANG ALGA MUSARA,24673,F
714,171,BINTANG BENER,24652,F
715,174,BINTANG BENER,24582,F
716,153,BINTANG BERANGUN,24553,F
717,97,BINTANG HU,24152,F
718,6,BINTANG HU,24382,F
719,169,BINTANG KEKELIP,24563,F
720,212,BINTANG MUSARA,24582,F
721,185,BINTANG PEPARA,24562,F
722,174,BINTANG PERMATA,24582,F
723,117,BIRA COT,23362,F
724,117,BIRA LHOK,23362,F
725,84,BIRAM CUT,24394,F
726,84,BIRAM RAYEUK,24394,F
727,208,BIREK,23354,F
728,66,BIREM PUNTONG,24415,F
729,13,BIREM RAYEUK,24452,F
730,230,BIREUN MEUNASAH BLANG,24251,F
731,230,BIREUN MEUNASAH CAPA,24251,F
732,230,BIREUN MEUNASAH DAYAH,24251,F
733,230,BIREUN MEUNASAH REULEUT,24251,F
734,230,BIREUN MEUNASAH TEUNGKU DIGADONG,24251,F
735,231,BISKANG,24784,F
736,232,BITAI,23235,F
737,189,BITHAK,23363,F
738,156,BIUS UTAMA,24562,F
739,108,BLANG ADO,24371,F
740,4,BLANG ANDAM,24458,F
741,233,BLANG ARA GAMPONG,23671,F
742,233,BLANG ARA KEUDE,23671,F
743,179,BLANG ARA,24581,F
744,153,BLANG ARA,24553,F
745,220,BLANG ASAN,24111,F
746,77,BLANG ASAN,24261,F
747,4,BLANG AWE,24458,F
748,226,BLANG AWE,24186,F
749,29,BLANG AWE,24373,F
750,146,BLANG BALEE,23681,F
751,168,BLANG BALIK,24568,F
752,68,BLANG BALOK,24453,F
753,176,BLANG BARO PULO RAGA,23672,F
754,176,BLANG BARO RAMBONG,23672,F
755,1,BLANG BARO,24184,F
756,47,BLANG BARO,23662,F
757,82,BLANG BARO,23661,F
758,56,BLANG BARO,23671,F
759,34,BLANG BARO,23653,F
760,193,BLANG BAROH,24183,F
761,46,BLANG BAROM,24453,F
762,210,BLANG BARU,23757,F
763,68,BLANG BATEE,24453,F
764,75,BLANG BATI,24262,F
765,233,BLANG BAYU,23671,F
766,29,BLANG BAYU,24373,F
767,152,BLANG BEBANGKA,24561,F
768,234,BLANG BERANDANG,23618,F
769,190,BLANG BEUREUEH,24173,F
770,75,BLANG BEURURU,24262,F
771,74,BLANG BIDOK,24385,F
772,82,BLANG BINTANG,23661,F
773,68,BLANG BITRA,24453,F
774,8,BLANG BLADEH,24251,F
775,42,BLANG BLADEH,23754,F
776,62,BLANG BUKET,24455,F
777,45,BLANG BUKET,24454,F
778,101,BLANG BULOH,24375,F
779,59,BLANG BUNGONG,24166,F
780,93,BLANG CARI,24187,F
781,78,BLANG CIRIH,24261,F
782,8,BLANG COT BAROH,24251,F
783,94,BLANG COT MAMEH,23682,F
784,94,BLANG COT RUBEK,23682,F
785,8,BLANG COT TUNONG,24251,F
786,139,BLANG COT / CUT,23361,F
787,50,BLANG CROK,24376,F
788,37,BLANG CRUM,24352,F
789,101,BLANG CUT,24375,F
790,149,BLANG CUT,24182,F
791,213,BLANG CUT,23248,F
792,227,BLANG CUT,24186,F
793,207,BLANG CUT,24372,F
794,148,BLANG CUT,24163,F
795,235,BLANG CUT,24261,F
796,77,BLANG CUT,24261,F
797,7,BLANG CUT,24377,F
798,50,BLANG DALAM BAROH,24376,F
799,50,BLANG DALAM GEUNTENG,24376,F
800,50,BLANG DALAM TUNONG,24376,F
801,90,BLANG DALAM,23767,F
802,10,BLANG DALAM,24188,F
803,176,BLANG DALAM,23672,F
804,72,BLANG DALAM,23656,F
805,8,BLANG DALAM,24251,F
806,100,BLANG DALAM,23681,F
807,70,BLANG DALAM,24357,F
808,236,BLANG DALAM,24186,F
809,49,BLANG DALAM,24386,F
810,77,BLANG DALAM,24261,F
811,187,BLANG DALAM,23765,F
812,59,BLANG DALAM,24166,F
813,51,BLANG DALAM,23682,F
814,155,BLANG DELEM,24562,F
815,59,BLANG DHOT,24166,F
816,138,BLANG DRANG,24183,F
817,8,BLANG GANDAI,24251,F
818,191,BLANG GAROT,24171,F
819,167,BLANG GELE,24552,F
820,233,BLANG GEUDONG,23671,F
821,77,BLANG GEULANGGANG,24261,F
822,12,BLANG GEULEUDIENG,24161,F
823,237,BLANG GEULINGGANG (GELINGGANG),23753,F
824,67,BLANG GEULUMPANG,24454,F
825,100,BLANG GEUNANG,23681,F
826,61,BLANG GLEUM,24457,F
827,1,BLANG GLONG,24184,F
828,75,BLANG GLUMPANG,24262,F
829,96,BLANG GUCI (SEGUCI),24454,F
830,12,BLANG GUCI,24161,F
831,49,BLANG GUNCI,24386,F
832,108,BLANG GURAH,24371,F
833,103,BLANG GURON,24356,F
834,1,BLANG IBOIH,24184,F
835,61,BLANG JAMBEE,24457,F
836,24,BLANG JERANGO,24655,F
837,59,BLANG JEURAT,24166,F
